,BC cells,Mix BC cells TAMs,DCs,T cells,TAMs,NK cells,Blood ECs,CAFs,Plasma cells,Mural cells,Mast cells,Myoepithelial cells
CALB1,0.00215855833810382,0.000445167501242934,0,0.000542172754100722,0.000996556205770918,0,0,0.00165753652023739,0.0114777909211327,0,0,0
FZD6,0.492391630866935,0.0269887852676442,0.0171993397394755,0.0312446614630209,0.020220471069073,0.0421120595025523,0.368283510557751,0.161661364027669,0.158281705015561,0.101121500058122,0.0227609036693004,0.28564733417284
ANGPT1,0.0179387415447307,0.0108498439913832,0.0125683777853884,0.00214915568093996,0.00692343898510703,0.00490236942283222,0.0388489288780084,0.076821476230971,0,0.899784889915124,0,0.0853308377846256
TNFRSF11B,0.122291827723468,0.00314748842280235,0.131000422867835,0.00100302722707284,0.000902579570698892,0,0.106120081479625,0.0176974992500541,0,0.0919674357221268,0,0.0120990450032965
COL14A1,0.0441361310734103,0.0220895931427602,0.122134754234745,0.00815945437195405,0.0178329473358935,0.0143537567968404,0.0688758394970843,1.38573638393107,0.0274330481116652,1.13287132376833,0.0624434937878018,0.353588208107499
SQLE,0.385565138657613,0.281823204406464,0.339733605315045,0.0892195413399191,0.0951213579175645,0.242539128086682,0.336124157341989,0.0580832666000569,0.0604014550275995,0.125214608611949,0.0317704929594709,0.0545107785090967
MYC,0.249489961868981,0.230921703674177,0.0475912895178482,0.0203404966103456,0.102449676300203,0.0575484658419248,0.222673999354251,0.07474055066927,0.0178008114974612,0.170885345825452,0,0.247183526738845
SLA,0.0554588674271326,0.629523484830788,0.556467476827962,0.965478682003103,0.6672399038154,0.983722122264549,0,0.206199156217957,0.243722417440835,0.115861765266507,0.260095576311565,0.123097434915798
NDRG1,0.326510138259731,0.511491787423725,0.35477844403984,0.225689712373049,0.809875448820113,0.198276153327025,0.751198356277356,0.586418046785801,0.238963453398297,0.383707093346609,0.118214420989656,0.0684963294248888
PTK2,2.01429985971806,0.449019849173098,0.513812860851346,0.120957211279101,0.36222168245197,0.0823566830906913,1.87384639326277,1.44569111601471,0.494720169522918,1.80979328983718,1.06530559951766,1.32767870676132
PSCA,0.0229388555289369,0.0023683075524806,0.00282131494955886,0,0.00447867504886758,0.00270774439624721,0,0,0.0136276679882397,0,0,0
LY6D,0.0195844577342116,0.000468743126210047,0.000710717623254458,0,0.000448593975306962,0,0,0.00174439217145781,0,0,0,0
JAK2,0.310558566804397,0.450227904716168,0.910098045343176,0.405985424581055,0.499858110955565,0.386463188535519,0.610432859369445,0.698509316782953,0.875273381173126,0.675773340778647,0.605000128317375,0.283180318070386
CD274,0.0093682089864645,0.0421125096281467,0.236761367926142,0.0850897343151329,0.0774756973980526,0.0255109080637898,0.0260102569115201,0.0158401864561336,0.0777243299121113,0.0142019651221852,0.265391454823836,0.0221670287925317
PDCD1LG2,0.017148219999718,0.0369124627205146,0.166562317289694,0.0183218443623238,0.104706990056431,0.0089154425805171,0.00334279455347551,0.0387266410195146,0.0906985123951913,0.0163827257268665,0.0906923435427227,0.0604902189623435
IL33,0.0300525484004255,0.00121948452637879,0.00202626128838631,0.00105494738461617,0.00221872511700078,0.00590485022847936,0.303204943278149,0.0266201000849049,0,0,0,0.0296682800537994
TEK,0.00677116947050527,0.00502412310293616,0.00554963997154078,0,0.00167238086317656,0.00429473142945676,1.06685988853463,0.00649436828128417,0.0108407124378633,0,0.0144137704310474,0.00461196772519059
DDX58,0.299605581542582,0.236087359495216,0.179072823236709,0.352581070460806,0.287530943778157,0.341300381011523,0.216031044312611,0.282689192492799,0.216669116765328,0.31492956327125,0.267685358389328,0.310245677225853
AQP3,0.0176643164425836,0.0535636777651794,0.0887469639320288,0.0923871393470084,0.0286989306727015,0.0493554393200087,0.0336619400458009,0.00381736935386912,0.0286416831626624,0.00260191135975742,0,0
CNTFR,0.000848238633548028,0.000226083674596519,0.000764135688110766,0,0.000250172751213597,0,0,0.00335605538844234,0,0,0,0
IL11RA,0.0189656090903114,0.0123681685593319,0.0112000032630777,0.0322909394024558,0.0114804324992574,0.0217103839242308,0.0170911882069327,0.0266681816841653,0.0136276679882397,0.0247973337918435,0,0.0169739335890418
CCL19,0.00744658766314536,0.000303732310281521,0.0461837925848788,0.000786060909954921,0.00227291076515106,0,0,0.0355476473476939,0,0.0135089023176685,0,0.00270451111106456
CCL21,0.000175592859404377,0,0,0.00427340010184728,0.00077014055057971,0.00442596494847764,0.0868622442856959,0.00134007793658832,0,0,0,0
TPM2,0.139608181015857,0.0219058561319917,0.0266567300601089,0.0223042146631685,0.0264621097930637,0.0218180620948919,0.111509104983149,0.247754736700457,0.160145183098638,1.68163255260053,0.0310717901646354,0.432869107133595
NPR2,0.00515215737601038,0.00729731862536199,0.023561924540415,0.0160497039022625,0.000526749286003605,0.00590449001938394,0,0.0291945466403282,0,0.0286736596611829,0,0.0147483182783656
ANXA1,0.549852686333972,1.43944165775421,1.09489631466919,0.668732591906624,1.42738348619951,0.407468886903692,0.888932550030686,0.223287071952988,0.186730055726146,0.614434514567697,0.514935133728159,0.575886585022006
